"","x"
"764","N0.HOG0020657"
"765","N0.HOG0012163"
"766","N0.HOG0003362"
"767","N0.HOG0011935"
"768","N0.HOG0016464"
"769","N0.HOG0006387"
"770","N0.HOG0008313"
"771","N0.HOG0011733"
"772","N0.HOG0004552"
"773","N0.HOG0005297"
"774","N0.HOG0003891"
"775","N0.HOG0008136"
"776","N0.HOG0011961"
"777","N0.HOG0001251"
"778","N0.HOG0004554"
"779","N0.HOG0011902"
"780","N0.HOG0011734"
"781","N0.HOG0008347"
"782","N0.HOG0010136"
"783","N0.HOG0016290"
"784","N0.HOG0003314"
"785","N0.HOG0019385"
"786","N0.HOG0015160"
"787","N0.HOG0006388"
"788","N0.HOG0006335"
"789","N0.HOG0011955"
"790","N0.HOG0010118"
"791","N0.HOG0010127"
"792","N0.HOG0011766"
"793","N0.HOG0016295"
"794","N0.HOG0003870"
"795","N0.HOG0020271"
"796","N0.HOG0006359"
"797","N0.HOG0002014"
"798","N0.HOG0011953"
"799","N0.HOG0004577"
"800","N0.HOG0011757"
"801","N0.HOG0001135"
"802","N0.HOG0004878"
"803","N0.HOG0012073"
"804","N0.HOG0008227"
"805","N0.HOG0008278"
"806","N0.HOG0016431"
"807","N0.HOG0011838"
"808","N0.HOG0008369"
"809","N0.HOG0016241"
"810","N0.HOG0010054"
"811","N0.HOG0000880"
"812","N0.HOG0018477"
"813","N0.HOG0015158"
"814","N0.HOG0015013"
"815","N0.HOG0009996"
"816","N0.HOG0010053"
"817","N0.HOG0008074"
"818","N0.HOG0003522"
"819","N0.HOG0004094"
"820","N0.HOG0003527"
"821","N0.HOG0003821"
"822","N0.HOG0002489"
"823","N0.HOG0000185"
"824","N0.HOG0015101"
"825","N0.HOG0011670"
"826","N0.HOG0010093"
"827","N0.HOG0014958"
"828","N0.HOG0000710"
"829","N0.HOG0014853"
"830","N0.HOG0018226"
"831","N0.HOG0015078"
"832","N0.HOG0012997"
"833","N0.HOG0013829"
"834","N0.HOG0003830"
"835","N0.HOG0015105"
"836","N0.HOG0018354"
"837","N0.HOG0007145"
"838","N0.HOG0001604"
"839","N0.HOG0015172"
"840","N0.HOG0010076"
"841","N0.HOG0020643"
"842","N0.HOG0017560"
"843","N0.HOG0015137"
"844","N0.HOG0015139"
"845","N0.HOG0004141"
"846","N0.HOG0010110"
"847","N0.HOG0015143"
"848","N0.HOG0010103"
"849","N0.HOG0007078"
"850","N0.HOG0003120"
"851","N0.HOG0010105"
"852","N0.HOG0015068"
"853","N0.HOG0007127"
"854","N0.HOG0007124"
"855","N0.HOG0004237"
"856","N0.HOG0020655"
"857","N0.HOG0018348"
"858","N0.HOG0004229"
"859","N0.HOG0007313"
"860","N0.HOG0018377"
"861","N0.HOG0014981"
"862","N0.HOG0020679"
"863","N0.HOG0010071"
"864","N0.HOG0004198"
"865","N0.HOG0009995"
"866","N0.HOG0007073"
"867","N0.HOG0010026"
"868","N0.HOG0012986"
"869","N0.HOG0015017"
"870","N0.HOG0014988"
"871","N0.HOG0007138"
"872","N0.HOG0015033"
"873","N0.HOG0008132"
"874","N0.HOG0005812"
"875","N0.HOG0007121"
"876","N0.HOG0004165"
"877","N0.HOG0018339"
"878","N0.HOG0015084"
"879","N0.HOG0009994"
"880","N0.HOG0001613"
"881","N0.HOG0015075"
"882","N0.HOG0002090"
"883","N0.HOG0018320"
"884","N0.HOG0018491"
"885","N0.HOG0009989"
"886","N0.HOG0010065"
"887","N0.HOG0015012"
"888","N0.HOG0015022"
"889","N0.HOG0003606"
"890","N0.HOG0010067"
"891","N0.HOG0015005"
"892","N0.HOG0005774"
"893","N0.HOG0014965"
"894","N0.HOG0010016"
"895","N0.HOG0018542"
"896","N0.HOG0001656"
"897","N0.HOG0018459"
"898","N0.HOG0008103"
"899","N0.HOG0003027"
"900","N0.HOG0020560"
"901","N0.HOG0006338"
"902","N0.HOG0008161"
"903","N0.HOG0001253"
"904","N0.HOG0010128"
"905","N0.HOG0012016"
"906","N0.HOG0008366"
"907","N0.HOG0004623"
"908","N0.HOG0011882"
"909","N0.HOG0012123"
"910","N0.HOG0008281"
"911","N0.HOG0006341"
"912","N0.HOG0008389"
"913","N0.HOG0003926"
"914","N0.HOG0016297"
"915","N0.HOG0008219"
"916","N0.HOG0006399"
"917","N0.HOG0003894"
"918","N0.HOG0008266"
"919","N0.HOG0008137"
"920","N0.HOG0003937"
"921","N0.HOG0005303"
"922","N0.HOG0003311"
"923","N0.HOG0011889"
"924","N0.HOG0008198"
"925","N0.HOG0019456"
"926","N0.HOG0006191"
"927","N0.HOG0006453"
"928","N0.HOG0012012"
"929","N0.HOG0008212"
"930","N0.HOG0011920"
"931","N0.HOG0001557"
"932","N0.HOG0008305"
"933","N0.HOG0002836"
"934","N0.HOG0000026"
"935","N0.HOG0008187"
"936","N0.HOG0006379"
"937","N0.HOG0006415"
"938","N0.HOG0011771"
"939","N0.HOG0004821"
"940","N0.HOG0002378"
"941","N0.HOG0019352"
"942","N0.HOG0005833"
"943","N0.HOG0016391"
"944","N0.HOG0011740"
"945","N0.HOG0015181"
"946","N0.HOG0003893"
"947","N0.HOG0002379"
"948","N0.HOG0011893"
"949","N0.HOG0008276"
"950","N0.HOG0008344"
"951","N0.HOG0008319"
"952","N0.HOG0008256"
"953","N0.HOG0016360"
"954","N0.HOG0016410"
"955","N0.HOG0012060"
"956","N0.HOG0001319"
"957","N0.HOG0020658"
"958","N0.HOG0003831"
"959","N0.HOG0011799"
"960","N0.HOG0011877"
"961","N0.HOG0019381"
"962","N0.HOG0008191"
"963","N0.HOG0018537"
"964","N0.HOG0006438"
"965","N0.HOG0008268"
"966","N0.HOG0001757"
"967","N0.HOG0018469"
"968","N0.HOG0015145"
"969","N0.HOG0016306"
"970","N0.HOG0011721"
"971","N0.HOG0004572"
"972","N0.HOG0012169"
"973","N0.HOG0012125"
"974","N0.HOG0011933"
"975","N0.HOG0001759"
"976","N0.HOG0016411"
"977","N0.HOG0006429"
"978","N0.HOG0012019"
"979","N0.HOG0005322"
"980","N0.HOG0003561"
"981","N0.HOG0011682"
"982","N0.HOG0003547"
"983","N0.HOG0015204"
"984","N0.HOG0011957"
"985","N0.HOG0012059"
"986","N0.HOG0008336"
"987","N0.HOG0020157"
"988","N0.HOG0012027"
"989","N0.HOG0011921"
"990","N0.HOG0016255"
"991","N0.HOG0018473"
"992","N0.HOG0011883"
"993","N0.HOG0016427"
"994","N0.HOG0004621"
"995","N0.HOG0003927"
"996","N0.HOG0008300"
"997","N0.HOG0016287"
"998","N0.HOG0003808"
